User_ID,Name,Age,City,Annual_Salary,HRA_Received,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income,Groceries,Utilities,Healthcare,Education,Entertainment,Rent_Paid,Total_Expenses,Savings,Expense_Ratio,Tax_Old_Regime,Tax_New_Regime,Best_Regime,Tax_Savings
U0610,Vihaan Badal,50,Gandhinagar,2232684,127794,102476,16709,4368,100000,61293,4537,New,228090,1954594,76311.0,68360.0,78879.0,50620.0,57153.0,134189,461933.0,1770751.0,0.21,398878.2,286378.19999999995,New Regime,112500.00000000006
U0611,Drishya Dutt,40,Jaipur,1468199,80841,120721,9726,34085,0,68515,13091,New,177623,1240576,70852.0,92132.0,84233.0,55411.0,91614.0,342093,732974.0,735225.0,0.5,184672.8,98115.2,New Regime,86557.59999999999
U0612,Anahita Gandhi,43,Faridabad,1123035,174447,97537,40542,27094,0,7065,2335,Old,167508,905527,54063.0,24130.0,29658.0,78877.0,39945.0,390655,613339.0,509696.0,0.55,93605.40000000001,45829.05,New Regime,47776.350000000006
U0613,Zeeshan Uppal,29,Moradabad,890042,170029,81159,20245,46040,0,88720,4321,Old,151765,688277,72808.0,75441.0,96116.0,36821.0,79838.0,202115,568150.0,321892.0,0.64,50155.4,0.0,New Regime,50155.4
U0614,Nirvaan Kalita,46,Sangli-Miraj & Kupwad,858298,229830,131040,34753,1230,0,58876,13254,Old,180277,628021,40034.0,64032.0,80091.0,34023.0,69546.0,88605,374999.0,483299.0,0.44,38104.2,0.0,New Regime,38104.2
U0615,Samiha Sandhu,49,Raichur,1447343,295798,35503,14252,17517,100000,136694,19369,New,186641,1210702,76090.0,60018.0,46100.0,77044.0,50860.0,361954,668228.0,779115.0,0.46,175710.6,92140.4,New Regime,83570.20000000001
U0616,Zoya Tara,53,Raiganj,1925416,126272,75403,21316,23991,200000,83797,559,Old,321269,1554147,79706.0,32875.0,24173.0,30840.0,45899.0,329415,541010.0,1384406.0,0.28,278744.1,166244.1,New Regime,112499.99999999997
U0617,Raghav Baral,38,Bally,505228,87643,64286,37371,1301,200000,91141,713,New,303671,151557,61115.0,34502.0,56613.0,43021.0,40245.0,235394,472480.0,32748.0,0.94,0.0,0.0,Old Regime,0.0
U0618,Vanya Dutt,52,Bidar,826346,231480,74842,19162,28610,100000,102390,4593,Old,227207,549139,84160.0,83144.0,72001.0,25608.0,78226.0,121869,463103.0,363243.0,0.56,22327.800000000003,0.0,New Regime,22327.800000000003
U0619,Hazel Loke,29,Sonipat,2155692,93950,104927,15960,15927,0,96856,15184,New,151998,1953694,59980.0,63711.0,80422.0,52801.0,26001.0,112955,400333.0,1755359.0,0.19,398608.2,286108.19999999995,New Regime,112500.00000000006
U0620,Ranbir Sani,39,Bathinda,1284056,237921,14908,30791,34678,0,66201,15261,New,95638,1138418,43606.0,63970.0,48184.0,89376.0,35646.0,141388,425410.0,858646.0,0.33,154025.4,80762.7,New Regime,73262.7
U0621,Piya Dua,41,Indore,2130228,150500,37228,42230,24466,200000,89766,20372,New,324296,1755932,84074.0,75443.0,98862.0,36767.0,84112.0,321324,694295.0,1435933.0,0.33,339279.6,226779.59999999998,New Regime,112500.0
U0622,Anika Dutta,54,Surendranagar Dudhrej,2346793,209116,23386,25216,14904,100000,22995,22587,New,186093,2110700,20255.0,28730.0,32560.0,50849.0,49027.0,90207,278429.0,2068364.0,0.12,445710.0,333210.0,New Regime,112500.0
U0623,Pranay Varma,38,Thanjavur,1969123,286541,28302,32467,40875,100000,92320,256,Old,201900,1717223,32026.0,98583.0,100245.0,84832.0,33508.0,298401,643509.0,1325614.0,0.33,327666.9,215166.9,New Regime,112500.00000000003
U0624,Pari Ganesan,54,Davanagere,2321214,175588,60815,46934,26081,100000,80141,14574,New,248404,2022810,69389.0,91406.0,37767.0,32254.0,30651.0,239292,505282.0,1815932.0,0.22,419343.0,306843.0,New Regime,112500.0
U0625,Jivin Chacko,44,Eluru,2126470,65997,63344,7754,24354,100000,139491,37,New,195489,1880981,45307.0,50314.0,93628.0,28521.0,27855.0,285157,534134.0,1592336.0,0.25,376794.3,264294.3,New Regime,112500.0
U0626,Anika Setty,29,Kakinada,448874,129751,111603,47014,27761,200000,70799,10264,New,396642,2232,35571.0,88031.0,45560.0,53103.0,74025.0,102031,405402.0,43472.0,0.9,0.0,0.0,Old Regime,0.0
U0627,Jiya Chawla,36,Kirari Suleman Nagar,2022572,148605,61114,4078,18300,0,45687,12697,Old,96189,1876383,34899.0,75796.0,26121.0,70188.0,37759.0,151312,394783.0,1627789.0,0.2,375414.89999999997,262914.9,New Regime,112499.99999999994
U0628,Pari Das,40,Bhubaneswar,1109662,204983,25525,12853,29491,100000,37276,8652,Old,176521,883141,69680.0,33241.0,79227.0,42948.0,53211.0,139766,409949.0,699713.0,0.37,89128.2,43314.100000000006,New Regime,45814.09999999999
U0629,Manjari Verma,50,Sirsa,1526825,105533,79818,4042,35525,200000,34523,15930,Old,335315,1141510,77017.0,35381.0,62123.0,58115.0,81335.0,223521,540734.0,986091.0,0.35,154953.0,81226.5,New Regime,73726.5
U0630,Myra Tak,50,Rajkot,1078250,132566,114589,49052,26532,0,54615,1832,Old,192005,836245,21553.0,34112.0,29281.0,71713.0,55689.0,267771,476690.0,601560.0,0.44,79749.0,38624.5,New Regime,41124.5
U0631,Piya Hayre,40,Bardhaman,870452,275942,145406,14389,6464,100000,10514,15517,Old,281776,538676,90795.0,19257.0,92563.0,67686.0,40118.0,317199,633301.0,237151.0,0.73,20235.2,0.0,New Regime,20235.2
U0632,Mamooty Sengupta,45,Bulandshahr,1878301,195643,94715,30425,16562,0,47456,23984,Old,165686,1662615,76761.0,73585.0,40224.0,80906.0,82534.0,316731,668646.0,1209655.0,0.36,311284.5,198784.5,New Regime,112500.0
U0633,Shray Ray,31,Surat,1016529,158255,6644,2575,41856,200000,7233,5167,New,256242,710287,69389.0,47394.0,27044.0,42401.0,36703.0,315841,536974.0,479555.0,0.53,54557.4,26028.7,New Regime,28528.7
U0634,Himmat Ratta,28,Khandwa,842061,275535,101154,39522,47892,0,1102,432,New,189000,603061,68808.0,93516.0,93404.0,26345.0,77187.0,191041,553930.0,288131.0,0.66,33112.2,0.0,New Regime,33112.2
U0635,Vanya Ghose,25,Durgapur,888972,239013,43469,28179,47028,100000,66133,4151,New,222827,616145,67306.0,26821.0,57710.0,50910.0,69046.0,196185,460858.0,428114.0,0.52,35729.0,0.0,New Regime,35729.0
U0636,Tara Kalla,54,Bhimavaram,1523994,108005,106609,34754,42511,0,46715,14912,Old,198786,1275208,49008.0,44804.0,58636.0,45252.0,40878.0,257164,497972.0,1026022.0,0.33,195062.4,105041.6,New Regime,90020.79999999999
U0637,Advik Sharaf,54,Karawal Nagar,1576808,267322,148447,18624,8683,100000,110545,6411,New,282165,1244643,26442.0,95532.0,80292.0,62817.0,44882.0,90350,403305.0,1173503.0,0.26,185892.9,98928.6,New Regime,86964.29999999999
U0638,Nitya Dey,29,Jaunpur,563038,239784,65206,20350,32634,0,104085,18135,New,136325,376713,96471.0,57208.0,29584.0,58253.0,43399.0,307230,587229.0,-24191.0,1.04,0.0,0.0,Old Regime,0.0
U0639,Tiya Ramachandran,47,Danapur,1330491,93541,96462,26681,60,0,109101,21381,Old,144584,1135907,55600.0,60830.0,53260.0,56629.0,99666.0,341570,663437.0,667054.0,0.5,153272.1,80386.04999999999,New Regime,72886.05000000002
U0640,Keya Chopra,50,Alappuzha,1616959,73387,83178,23988,9269,0,137328,22104,New,138539,1428420,83480.0,45243.0,38496.0,25125.0,92559.0,148487,429984.0,1186975.0,0.27,241026.0,135684.0,New Regime,105342.0
U0641,Dhanush Varkey,34,Gulbarga,1774572,143980,86724,15470,23065,200000,108684,24000,Old,349259,1375313,96546.0,78114.0,42068.0,80689.0,55598.0,228694,584265.0,1190307.0,0.33,225093.9,125062.6,New Regime,100031.29999999999
U0642,Chirag Arya,46,Bhatpara,1000530,229980,96393,24704,2895,0,64800,256,New,124248,826282,40396.0,20179.0,59106.0,87471.0,20549.0,203853,436118.0,564412.0,0.44,77756.4,37628.2,New Regime,40128.2
U0643,Ira Bhatia,29,Tirupati,1627165,135457,127314,38736,15323,0,94937,671,Old,182044,1395121,58982.0,48818.0,76065.0,37421.0,45767.0,395261,667064.0,960101.0,0.41,231036.3,129024.20000000001,New Regime,102012.09999999998
U0644,Rati Dey,28,Cuttack,1477833,194129,76312,29377,12352,100000,41548,489,Old,218530,1209303,49513.0,58830.0,24465.0,95103.0,89294.0,315062,625035.0,852798.0,0.42,175290.9,91860.6,New Regime,83430.29999999999
U0645,Romil Raval,26,Gulbarga,835423,114028,75324,28572,44643,100000,128845,6889,Old,255428,529995,44771.0,59092.0,94019.0,61155.0,22874.0,313077,593024.0,242399.0,0.71,18499.0,0.0,New Regime,18499.0
U0646,Dishani Walia,44,Sasaram,1592929,291876,71196,7493,49737,200000,113815,11906,New,340332,1202597,54322.0,90017.0,36638.0,64297.0,50070.0,103782,394448.0,1198481.0,0.25,173279.1,90519.4,New Regime,82759.70000000001
U0647,Aaryahi Chaudhary,34,Bhilai,723390,169246,70014,4103,38591,0,127602,18480,New,131188,542202,30635.0,87070.0,48264.0,57038.0,45597.0,370598,636482.0,86908.0,0.88,20940.4,0.0,New Regime,20940.4
U0648,Aniruddh Loyal,50,Siwan,2064221,105731,139282,34844,30890,100000,126270,18066,Old,323082,1691139,78652.0,89141.0,53721.0,83586.0,86362.0,209936,603418.0,1460803.0,0.29,319841.69999999995,207341.7,New Regime,112499.99999999994
U0649,Yashvi Krishnan,43,Korba,2056671,205930,141994,2994,32016,0,126320,12603,Old,189607,1817064,40843.0,53988.0,91762.0,97075.0,75906.0,233245,589165.0,1467506.0,0.29,357619.19999999995,245119.2,New Regime,112499.99999999994
U0650,Lakshit Agarwal,50,Bardhaman,1887331,229761,33340,3744,11962,0,25570,2460,New,51506,1785825,48367.0,40019.0,86153.0,81874.0,84242.0,202258,534452.0,1352879.0,0.28,348247.5,235747.5,New Regime,112500.0
U0651,Dhruv Kalla,25,Karimnagar,2350961,94638,39850,47234,33302,100000,21182,4529,New,224915,2076046,34106.0,79415.0,64488.0,25452.0,81162.0,191668,471746.0,1879215.0,0.2,435313.8,322813.8,New Regime,112500.0
U0652,Yashvi Dhar,48,Jamalpur,538563,272670,113711,47291,19846,100000,39373,21505,Old,302353,186210,68054.0,61203.0,61380.0,83975.0,69065.0,358710,701488.0,-162925.0,1.3,0.0,0.0,Old Regime,0.0
U0653,Jayesh Gopal,29,Silchar,1183066,283458,11094,27332,4011,100000,43019,1975,New,144412,988654,83345.0,74179.0,94112.0,40921.0,24703.0,218262,537761.0,645305.0,0.45,110230.8,58298.1,New Regime,51932.700000000004
U0654,Darshit Shankar,37,Vijayanagaram,1954623,227558,87959,5594,19782,0,16043,3216,New,116551,1788072,26343.0,51671.0,82678.0,90049.0,61263.0,118333,434225.0,1520398.0,0.22,348921.6,236421.59999999998,New Regime,112500.0
U0655,Ranbir Borah,28,Bidar,1105552,70567,5741,40299,2155,0,19239,14267,New,62462,993090,48757.0,93251.0,22586.0,41260.0,23358.0,291977,522354.0,583198.0,0.47,111118.0,58963.5,New Regime,52154.5
U0656,Kavya Sampath,40,Haldia,2446475,210811,111585,7371,39725,0,141488,9581,Old,168262,2228213,60209.0,61026.0,48545.0,91383.0,82546.0,169571,513281.0,1933194.0,0.21,480963.89999999997,368463.9,New Regime,112499.99999999994
U0657,Saanvi Chacko,48,Bettiah,997897,107804,122564,47315,9196,200000,134484,4515,Old,383590,564307,35569.0,49905.0,62966.0,47778.0,92896.0,200263,491616.0,506281.0,0.49,25361.4,0.0,New Regime,25361.4
U0658,Aarush Chada,40,Jalgaon,1172800,158821,68798,18028,43459,0,81976,22076,New,152361,970439,34396.0,53959.0,44447.0,82741.0,24227.0,105235,343291.0,829509.0,0.29,106587.8,55565.85,New Regime,51021.950000000004
U0659,Taimur Kurian,47,Ambattur,1702549,53754,116026,35912,21709,0,24406,12048,Old,185695,1466854,38291.0,67202.0,60782.0,63252.0,58368.0,80159,366646.0,1335903.0,0.22,252556.19999999998,143370.8,New Regime,109185.4
U0660,Urvi Chacko,26,Yamunanagar,2442999,77044,110130,13990,13327,0,1875,9776,New,147223,2245776,39530.0,26849.0,44204.0,88534.0,83233.0,223217,504057.0,1938942.0,0.21,486232.8,373732.8,New Regime,112500.0
U0661,Yuvaan Singhal,41,Rajpur Sonarpur,2302897,117260,22164,46851,35474,100000,136824,21323,New,225812,2027085,32396.0,79322.0,98312.0,88483.0,70996.0,242993,612829.0,1690068.0,0.27,420625.5,308125.5,New Regime,112500.0
U0662,Tanya Krishna,52,North Dumdum,1563950,116912,30257,16626,32769,0,132425,21947,Old,101599,1412351,68250.0,76451.0,68864.0,82665.0,77563.0,227309,601101.0,962849.0,0.38,236205.3,132470.2,New Regime,103735.09999999998
U0663,Anvi Varkey,51,Satara,949148,58706,145283,20469,41993,200000,14691,2963,Old,410708,488440,46882.0,28571.0,51942.0,36227.0,30417.0,187507,388037.0,561111.0,0.41,0.0,0.0,Old Regime,0.0
U0664,Divyansh Borde,44,Bhalswa Jahangir Pur,884090,58894,95989,40722,24700,0,48075,20913,Old,182324,651766,76176.0,48102.0,52430.0,95569.0,85715.0,94743,449667.0,434423.0,0.51,42853.2,0.0,New Regime,42853.2
U0665,Nayantara Grover,48,Udupi,1273698,199109,136304,40037,14820,200000,10794,6786,New,397947,825751,83895.0,29084.0,69110.0,76303.0,39364.0,308174,613196.0,660502.0,0.48,77650.20000000001,37575.100000000006,New Regime,40075.100000000006
U0666,Vardaniya Bava,36,Guna,2335740,133986,52691,7130,10891,0,147478,13866,New,84578,2201162,60414.0,64771.0,24531.0,91238.0,26896.0,126101,390725.0,1945015.0,0.17,472848.6,360348.6,New Regime,112500.0
U0667,Advik Chaudhuri,42,Bikaner,1142406,131942,79768,6828,34629,100000,75930,6200,Old,227425,864981,81484.0,33344.0,37257.0,52805.0,83232.0,322717,606982.0,535424.0,0.53,85496.2,41498.100000000006,New Regime,43998.09999999999
U0668,Adira Kumer,27,Allahabad,1243804,232684,14026,41612,5269,200000,41708,17360,Old,278267,915537,40925.0,48685.0,40318.0,77656.0,78198.0,201534,483537.0,760267.0,0.39,95607.40000000001,47330.55,New Regime,48276.850000000006
U0669,Ivana Bhattacharyya,52,Kharagpur,1361568,79725,30908,46988,43880,0,115492,7345,Old,129121,1182447,49058.0,51391.0,56761.0,63900.0,60567.0,310604,598159.0,763409.0,0.44,167234.1,87367.04999999999,New Regime,79867.05000000002
U0670,Mohanlal Shankar,25,Ambala,1980677,186998,19610,39099,48467,200000,106629,45,New,307221,1623456,51790.0,71091.0,50918.0,38027.0,21820.0,267450,501676.0,1479001.0,0.25,299536.8,187036.8,New Regime,112500.0
U0671,Ryan Chand,25,Karawal Nagar,1954510,154555,63185,46165,8320,0,123313,1193,New,118863,1785647,28339.0,82255.0,24488.0,54326.0,74302.0,398215,662917.0,1291593.0,0.34,348194.1,235694.09999999998,New Regime,112500.0
U0672,Parinaaz Sami,53,Jamshedpur,2230815,59496,72567,17883,49589,200000,21352,4512,New,344551,1836264,99654.0,47980.0,26274.0,31763.0,92588.0,282193,580116.0,1650699.0,0.26,363379.19999999995,250879.2,New Regime,112499.99999999994
U0673,Kismat Warrior,43,Dehri,627286,106447,36182,43059,10740,100000,101975,21327,Old,211308,365978,69504.0,43044.0,34871.0,56006.0,99638.0,315422,621590.0,5696.0,0.99,0.0,0.0,Old Regime,0.0
U0674,Onkar Korpal,35,Dharmavaram,1212461,151604,116136,18542,35897,0,93848,22666,Old,193241,969220,68348.0,40167.0,36163.0,27553.0,24635.0,226721,422689.0,789772.0,0.35,106344.0,55383.0,New Regime,50961.0
U0675,Anvi Balakrishnan,29,Agartala,632732,210878,131642,42932,30930,0,146510,16630,New,222134,360598,44168.0,35791.0,32904.0,83696.0,30062.0,248785,474235.0,158497.0,0.75,0.0,0.0,Old Regime,0.0
U0676,Emir Venkataraman,36,Tiruchirappalli,2118224,138199,19288,10450,17285,0,44999,19603,Old,66626,2001598,92664.0,65546.0,20992.0,74762.0,27122.0,284535,564072.0,1554152.0,0.27,412979.39999999997,300479.4,New Regime,112499.99999999994
U0677,Jiya Bhatti,27,Avadi,1324044,91321,78824,20423,14380,0,18482,8983,Old,122610,1151434,32023.0,83495.0,64139.0,63918.0,48296.0,256481,549426.0,774618.0,0.41,157930.2,82715.1,New Regime,75215.1
U0678,Gokul Sethi,25,Tumkur,1786652,283103,84425,2035,11360,0,47279,636,Old,98456,1638196,83953.0,22988.0,63273.0,41947.0,95602.0,259838,565334.0,1221318.0,0.32,303958.8,191458.8,New Regime,112500.0
U0679,Farhan Dyal,25,Visakhapatnam,685555,246167,917,44231,5398,0,109413,3775,Old,54321,581234,48171.0,42742.0,53930.0,68323.0,21634.0,126154,366053.0,319502.0,0.53,28746.800000000003,0.0,New Regime,28746.800000000003
U0680,Ryan Ganesh,32,Nashik,844191,203728,75602,40745,5529,0,54213,2421,New,124297,669894,65240.0,39176.0,53438.0,68187.0,44000.0,349160,625405.0,218786.0,0.74,46478.8,0.0,New Regime,46478.8
U0681,Hansh Dhawan,34,Kamarhati,1902337,105147,64575,17241,29062,100000,113909,13025,Old,223903,1628434,36276.0,96882.0,79650.0,29155.0,75136.0,134238,454887.0,1447450.0,0.24,301030.19999999995,188530.2,New Regime,112499.99999999994
U0682,Shray Sankar,35,Gudivada,1954094,141396,72518,23154,36686,0,13026,9280,New,141638,1762456,78311.0,92682.0,91411.0,76243.0,69042.0,169081,581549.0,1372545.0,0.3,341236.8,228736.8,New Regime,112500.0
U0683,Anvi Raja,36,Vijayanagaram,1320597,230738,39104,25625,17451,0,85184,4183,New,86363,1184234,72391.0,91643.0,38914.0,91144.0,74968.0,327644,692937.0,627660.0,0.52,167770.2,87635.1,New Regime,80135.1
U0684,Charvi Tata,53,Ghaziabad,2443338,263440,149134,44950,49178,100000,5435,11351,Old,354613,2038725,70589.0,27392.0,76890.0,68199.0,33844.0,393105,671697.0,1771641.0,0.27,424117.5,311617.5,New Regime,112500.0
U0685,Rohan Zachariah,37,Ramgarh,1886205,88787,16999,33066,6937,0,139565,17096,New,74098,1762107,97211.0,75586.0,58805.0,78621.0,91547.0,279775,679733.0,1206472.0,0.36,341132.1,228632.09999999998,New Regime,112500.0
U0686,Nayantara Kala,36,Danapur,624695,294839,141013,33691,39886,0,59321,22229,New,236819,337876,92939.0,47182.0,34476.0,47637.0,94332.0,369061,686849.0,-62154.0,1.1,0.0,0.0,Old Regime,0.0
U0687,Veer Dasgupta,38,Chapra,1501844,244018,61169,13331,49699,0,133835,5323,Old,129522,1322322,62348.0,62473.0,23569.0,57261.0,90862.0,370134,662942.0,838902.0,0.44,209196.59999999998,114464.4,New Regime,94732.19999999998
U0688,Kiara Shankar,26,Ambattur,1881006,71727,129744,20690,10860,200000,20389,22416,New,383710,1447296,30447.0,56486.0,88676.0,70467.0,39701.0,142551,426501.0,1454505.0,0.23,246688.8,139459.2,New Regime,107229.59999999998
U0689,Ishaan Chaudhary,53,Morbi,973189,289423,110684,19183,25142,200000,31498,12888,New,367897,555292,39222.0,90574.0,46117.0,61655.0,71641.0,290695,602662.0,370527.0,0.62,23558.4,0.0,New Regime,23558.4
U0690,Mohanlal Sant,43,Korba,1810706,145081,59821,39346,25279,0,63755,3644,New,128090,1632616,87335.0,72403.0,28051.0,61570.0,95259.0,233512,579840.0,1230866.0,0.32,302284.8,189784.8,New Regime,112500.0
U0691,Shalv Swamy,42,Bulandshahr,2240634,172721,135601,4875,38106,100000,101545,16142,New,294724,1895910,48343.0,62314.0,47550.0,83747.0,50463.0,246277,536275.0,1704359.0,0.24,381273.0,268773.0,New Regime,112500.0
U0692,Stuvan Cherian,27,Guwahati,1062784,291130,12192,12254,45240,100000,35825,7773,New,177459,835325,78451.0,69058.0,45059.0,33858.0,52899.0,160811,434788.0,627996.0,0.41,79565.0,38532.5,New Regime,41032.5
U0693,Hunar Bedi,47,Tiruchirappalli,2247865,118056,74102,28621,35908,100000,16934,10778,New,249409,1948456,86938.0,95293.0,28019.0,95366.0,82671.0,334840,727000.0,1520865.0,0.32,397036.8,284536.8,New Regime,112500.0
U0694,Sahil Venkatesh,41,Bally,2386062,184153,114894,10905,40764,100000,5574,12501,New,279064,2056998,44246.0,31515.0,71793.0,22607.0,43858.0,397247,616197.0,1769865.0,0.26,429599.39999999997,317099.4,New Regime,112499.99999999994
U0695,Armaan Chauhan,50,Dehradun,1319484,215268,86795,46121,48257,100000,130698,14409,New,295582,973902,89615.0,39734.0,44945.0,47895.0,51349.0,314104,585608.0,733876.0,0.44,107280.40000000001,56085.3,New Regime,51195.100000000006
U0696,Divij Sarna,32,Raebareli,1103650,217807,66677,15882,14201,0,132659,2108,Old,98868,954782,39280.0,62740.0,87889.0,26758.0,67206.0,99008,379757.0,723893.0,0.34,103456.40000000001,53217.3,New Regime,50239.100000000006
U0697,Vedika Dubey,53,Siliguri,1686936,285821,135699,19041,40544,0,42782,3614,Old,198898,1438038,50349.0,86953.0,75410.0,70312.0,59285.0,282346,631398.0,1055538.0,0.37,243911.4,137607.6,New Regime,106303.79999999999
U0698,Gokul Agrawal,50,Bellary,744855,130102,134327,29098,37711,0,60561,10251,Old,211387,483468,84689.0,96461.0,37571.0,62101.0,34444.0,112402,425344.0,319511.0,0.57,0.0,0.0,Old Regime,0.0
U0699,Amani Dey,34,Durgapur,1955979,260650,136285,42431,45654,200000,135481,23341,New,447711,1458268,81276.0,79914.0,48015.0,75812.0,29738.0,264456,580941.0,1375038.0,0.3,249980.4,141653.6,New Regime,108326.79999999999
U0700,Aayush Barad,50,Nagaon,1474961,206570,102412,33709,8997,100000,127159,11678,New,256796,1168165,73632.0,30344.0,79298.0,68974.0,70064.0,339994,655150.0,819811.0,0.44,162949.5,85224.75,New Regime,77724.75
U0701,Suhana Upadhyay,54,Dehradun,831374,126865,19404,34675,40566,200000,26751,14367,New,309012,472362,77771.0,98555.0,65579.0,43681.0,48534.0,216643,553984.0,277390.0,0.67,0.0,0.0,Old Regime,0.0
U0702,Kavya Shankar,26,Dehradun,1534106,212728,116545,4837,20175,200000,38174,21663,Old,363220,1120886,44013.0,74188.0,84178.0,97141.0,43375.0,193550,540708.0,993398.0,0.35,148765.8,78132.9,New Regime,70632.9
U0703,Aarush Hegde,43,Saharsa,2203847,117695,23989,46448,40860,0,122678,4332,Old,115629,2038218,72597.0,69130.0,53843.0,74801.0,20973.0,171218,461451.0,1742396.0,0.21,423965.39999999997,311465.4,New Regime,112499.99999999994
U0704,Tiya Ghosh,33,Sirsa,683707,218972,108106,24489,3225,100000,56572,12002,Old,247822,385885,32401.0,37923.0,90194.0,34392.0,38560.0,213296,446847.0,236860.0,0.65,0.0,0.0,Old Regime,0.0
U0705,Prisha Andra,31,Mehsana,2371856,167235,24519,17627,44578,100000,61416,20284,New,207008,2114848,59198.0,73563.0,45443.0,36203.0,54149.0,259767,528481.0,1843375.0,0.22,446954.39999999997,334454.4,New Regime,112499.99999999994
U0706,Shayak Karnik,28,Srinagar,1878236,265971,22439,5696,47682,200000,143113,15700,Old,291517,1536719,90623.0,91502.0,37036.0,58764.0,60111.0,321060,657912.0,1220324.0,0.35,273515.69999999995,161015.7,New Regime,112499.99999999994
U0707,Vihaan Rajagopalan,50,Thoothukudi,1386420,228773,118570,48994,35228,200000,35201,13769,Old,416561,919859,72035.0,42311.0,66806.0,98610.0,61295.0,320016,663952.0,722468.0,0.48,96471.8,47978.85,New Regime,48492.950000000004
